latent_id,max_act,mean_act,top_images,top_values
3883,5.841030120849609,0.23780351877212524,"['top_activations_live/img_4091.png', 'top_activations_live/img_1987.png', 'top_activations_live/img_5594.png', 'top_activations_live/img_2174.png', 'top_activations_live/img_8459.png', 'top_activations_live/img_6509.png', 'top_activations_live/img_9287.png', 'top_activations_live/img_3288.png']","[5.841030120849609, 5.820572853088379, 5.585434436798096, 5.440428733825684, 5.424631118774414, 5.374456405639648, 5.331851482391357, 5.259634971618652]"
3905,7.629820346832275,0.09938265383243561,"['top_activations_live/img_7154.png', 'top_activations_live/img_6036.png', 'top_activations_live/img_150.png', 'top_activations_live/img_6623.png', 'top_activations_live/img_153.png', 'top_activations_live/img_8529.png', 'top_activations_live/img_9709.png', 'top_activations_live/img_37.png']","[7.629820346832275, 7.298342704772949, 7.24722957611084, 7.1219940185546875, 7.045896530151367, 7.009047031402588, 6.996270179748535, 6.978473663330078]"
3924,1.1190578937530518,0.0009976377477869391,"['top_activations_live/img_9302.png', 'top_activations_live/img_6134.png', 'top_activations_live/img_6899.png', 'top_activations_live/img_1391.png', 'top_activations_live/img_763.png', 'top_activations_live/img_6631.png', 'top_activations_live/img_1812.png', 'top_activations_live/img_2900.png']","[1.1190578937530518, 1.007156491279602, 0.9370373487472534, 0.9278831481933594, 0.9134984612464905, 0.8469552397727966, 0.8461810946464539, 0.8278719186782837]"
3934,8.584352493286133,1.8387664556503296,"['top_activations_live/img_8537.png', 'top_activations_live/img_4338.png', 'top_activations_live/img_1947.png', 'top_activations_live/img_542.png', 'top_activations_live/img_2679.png', 'top_activations_live/img_3782.png', 'top_activations_live/img_3117.png', 'top_activations_live/img_9045.png']","[8.584352493286133, 8.494397163391113, 8.34321403503418, 8.078786849975586, 7.99493932723999, 7.987434387207031, 7.881568908691406, 7.610524654388428]"
3950,3.205354690551758,0.043098386377096176,"['top_activations_live/img_1499.png', 'top_activations_live/img_2052.png', 'top_activations_live/img_8158.png', 'top_activations_live/img_196.png', 'top_activations_live/img_8583.png', 'top_activations_live/img_3423.png', 'top_activations_live/img_6484.png', 'top_activations_live/img_7977.png']","[3.205354690551758, 2.933346748352051, 2.8319320678710938, 2.7248055934906006, 2.6935274600982666, 2.620216131210327, 2.575904607772827, 2.520087718963623]"
3982,3.4978928565979004,0.024216433987021446,"['top_activations_live/img_4358.png', 'top_activations_live/img_9443.png', 'top_activations_live/img_2731.png', 'top_activations_live/img_1599.png', 'top_activations_live/img_1603.png', 'top_activations_live/img_1362.png', 'top_activations_live/img_2890.png', 'top_activations_live/img_2057.png']","[3.4978928565979004, 2.983347177505493, 2.970761775970459, 2.5338709354400635, 2.5084006786346436, 2.4421725273132324, 2.4379279613494873, 2.4205923080444336]"
3996,9.758707046508789,5.264956951141357,"['top_activations_live/img_5714.png', 'top_activations_live/img_9620.png', 'top_activations_live/img_9859.png', 'top_activations_live/img_9094.png', 'top_activations_live/img_5149.png', 'top_activations_live/img_2865.png', 'top_activations_live/img_3932.png', 'top_activations_live/img_7101.png']","[9.758707046508789, 9.631175994873047, 9.585760116577148, 9.44140338897705, 9.414314270019531, 9.363377571105957, 9.218168258666992, 9.204319953918457]"
4014,6.563427925109863,1.1245810985565186,"['top_activations_live/img_1688.png', 'top_activations_live/img_7822.png', 'top_activations_live/img_455.png', 'top_activations_live/img_9779.png', 'top_activations_live/img_5471.png', 'top_activations_live/img_8773.png', 'top_activations_live/img_8586.png', 'top_activations_live/img_1225.png']","[6.563427925109863, 6.230478286743164, 6.092104434967041, 6.086978435516357, 6.041881561279297, 6.006631374359131, 5.981270790100098, 5.974184989929199]"
4035,6.030584812164307,0.016028957441449165,"['top_activations_live/img_801.png', 'top_activations_live/img_1706.png', 'top_activations_live/img_6184.png', 'top_activations_live/img_2346.png', 'top_activations_live/img_8097.png', 'top_activations_live/img_3285.png', 'top_activations_live/img_4318.png', 'top_activations_live/img_9905.png']","[6.030584812164307, 5.129672527313232, 4.585640907287598, 4.371819019317627, 4.364784240722656, 4.113950252532959, 4.064105033874512, 3.8637375831604004]"
4043,4.795070171356201,0.2916426658630371,"['top_activations_live/img_1700.png', 'top_activations_live/img_1362.png', 'top_activations_live/img_7540.png', 'top_activations_live/img_6259.png', 'top_activations_live/img_1055.png', 'top_activations_live/img_3204.png', 'top_activations_live/img_903.png', 'top_activations_live/img_3230.png']","[4.795070171356201, 4.682876110076904, 4.427708148956299, 4.1997880935668945, 4.192198276519775, 4.174424171447754, 4.141254425048828, 4.111608505249023]"
